Date,Open,High,Low,Close,Adj Close,Volume
2005-12-30,1254.420044,1254.420044,1246.589966,1248.290039,1248.290039,1443500000
2006-01-03,1248.290039,1270.219971,1245.739990,1268.800049,1268.800049,2554570000
2006-01-04,1268.800049,1275.369995,1267.739990,1273.459961,1273.459961,2515330000
2006-01-05,1273.459961,1276.910034,1270.300049,1273.479980,1273.479980,2433340000
2006-01-06,1273.479980,1286.089966,1273.479980,1285.449951,1285.449951,2446560000
2006-01-09,1285.449951,1290.780029,1284.819946,1290.150024,1290.150024,2301490000
2006-01-10,1290.150024,1290.150024,1283.760010,1289.689941,1289.689941,2373080000
2006-01-11,1289.719971,1294.900024,1288.119995,1294.180054,1294.180054,2406130000
2006-01-12,1294.180054,1294.180054,1285.040039,1286.060059,1286.060059,2318350000
2006-01-13,1286.060059,1288.959961,1282.780029,1287.609985,1287.609985,2206510000
2006-01-17,1287.609985,1287.609985,1278.609985,1282.930054,1282.930054,2179970000
2006-01-18,1282.930054,1282.930054,1272.079956,1277.930054,1277.930054,2233200000
2006-01-19,1277.930054,1287.790039,1277.930054,1285.040039,1285.040039,2444020000
2006-01-20,1285.040039,1285.040039,1260.920044,1261.489990,1261.489990,2845810000
2006-01-23,1261.489990,1268.189941,1261.489990,1263.819946,1263.819946,2256070000
2006-01-24,1263.819946,1271.469971,1263.819946,1266.859985,1266.859985,2608720000
2006-01-25,1266.859985,1271.869995,1259.420044,1264.680054,1264.680054,2617060000
2006-01-26,1264.680054,1276.439941,1264.680054,1273.829956,1273.829956,2856780000
2006-01-27,1273.829956,1286.380005,1273.829956,1283.719971,1283.719971,2623620000
2006-01-30,1283.719971,1287.939941,1283.510010,1285.189941,1285.189941,2282730000
2006-01-31,1285.199951,1285.199951,1276.849976,1280.079956,1280.079956,2708310000
2006-02-01,1280.079956,1283.329956,1277.569946,1282.459961,1282.459961,2589410000
2006-02-02,1282.459961,1282.459961,1267.719971,1270.839966,1270.839966,2565300000
2006-02-03,1270.839966,1270.869995,1261.020020,1264.030029,1264.030029,2282210000
2006-02-06,1264.030029,1267.040039,1261.619995,1265.020020,1265.020020,2132360000
2006-02-07,1265.020020,1265.780029,1253.609985,1254.780029,1254.780029,2366370000
2006-02-08,1254.780029,1266.469971,1254.780029,1265.650024,1265.650024,2456860000
2006-02-09,1265.650024,1274.560059,1262.800049,1263.780029,1263.780029,2441920000
2006-02-10,1263.819946,1269.890015,1254.979980,1266.989990,1266.989990,2290050000
2006-02-13,1266.989990,1266.989990,1258.339966,1262.859985,1262.859985,1850080000
2006-02-14,1262.859985,1278.209961,1260.800049,1275.530029,1275.530029,2437940000
2006-02-15,1275.530029,1281.000000,1271.060059,1280.000000,1280.000000,2317590000
2006-02-16,1280.000000,1289.390015,1280.000000,1289.380005,1289.380005,2251490000
2006-02-17,1289.380005,1289.469971,1284.069946,1287.239990,1287.239990,2128260000
2006-02-21,1287.239990,1291.920044,1281.329956,1283.030029,1283.030029,2104320000
2006-02-22,1283.030029,1294.170044,1283.030029,1292.670044,1292.670044,2222380000
2006-02-23,1292.670044,1293.839966,1285.140015,1287.790039,1287.790039,2144210000
2006-02-24,1287.790039,1292.109985,1285.619995,1289.430054,1289.430054,1933010000
2006-02-27,1289.430054,1297.569946,1289.430054,1294.119995,1294.119995,1975320000
2006-02-28,1294.119995,1294.119995,1278.660034,1280.660034,1280.660034,2370860000
2006-03-01,1280.660034,1291.800049,1280.660034,1291.239990,1291.239990,2308320000
2006-03-02,1291.239990,1291.239990,1283.209961,1289.140015,1289.140015,2494590000
2006-03-03,1289.140015,1297.329956,1284.199951,1287.229980,1287.229980,2152950000
2006-03-06,1287.229980,1288.229980,1275.670044,1278.260010,1278.260010,2280190000
2006-03-07,1278.260010,1278.260010,1271.109985,1275.880005,1275.880005,2268050000
2006-03-08,1275.880005,1280.329956,1268.420044,1278.469971,1278.469971,2442870000
2006-03-09,1278.469971,1282.739990,1272.229980,1272.229980,1272.229980,2140110000
2006-03-10,1272.229980,1284.369995,1271.109985,1281.420044,1281.420044,2123450000
2006-03-13,1281.579956,1287.369995,1281.579956,1284.130005,1284.130005,2070330000
2006-03-14,1284.130005,1298.140015,1282.670044,1297.479980,1297.479980,2165270000
2006-03-15,1297.479980,1304.400024,1294.969971,1303.020020,1303.020020,2293000000
2006-03-16,1303.020020,1310.449951,1303.020020,1305.329956,1305.329956,2292180000
2006-03-17,1305.329956,1309.790039,1305.319946,1307.250000,1307.250000,2549620000
2006-03-20,1307.250000,1310.000000,1303.589966,1305.079956,1305.079956,1976830000
2006-03-21,1305.079956,1310.880005,1295.819946,1297.229980,1297.229980,2147370000
2006-03-22,1297.229980,1305.969971,1295.810059,1305.040039,1305.040039,2039810000
2006-03-23,1305.040039,1305.040039,1298.109985,1301.670044,1301.670044,1980940000
2006-03-24,1301.670044,1306.530029,1298.890015,1302.949951,1302.949951,2326070000
2006-03-27,1302.949951,1303.739990,1299.089966,1301.609985,1301.609985,2029700000
2006-03-28,1301.609985,1306.239990,1291.839966,1293.229980,1293.229980,2148580000
2006-03-29,1293.229980,1305.599976,1293.229980,1302.890015,1302.890015,2143540000
2006-03-30,1302.890015,1310.150024,1296.719971,1300.250000,1300.250000,2294560000
2006-03-31,1300.250000,1303.000000,1294.869995,1294.869995,1294.869995,2236710000
2006-04-03,1302.880005,1309.189941,1296.650024,1297.810059,1297.810059,2494080000
2006-04-04,1297.810059,1307.550049,1294.709961,1305.930054,1305.930054,2147660000
2006-04-05,1305.930054,1312.810059,1304.819946,1311.560059,1311.560059,2420020000
2006-04-06,1311.560059,1311.989990,1302.439941,1309.040039,1309.040039,2281680000
2006-04-07,1309.040039,1314.069946,1294.180054,1295.500000,1295.500000,2082470000
2006-04-10,1295.510010,1300.739990,1293.170044,1296.619995,1296.619995,1898320000
2006-04-11,1296.599976,1300.709961,1282.959961,1286.569946,1286.569946,2232880000
2006-04-12,1286.569946,1290.930054,1286.449951,1288.119995,1288.119995,1938100000
2006-04-13,1288.119995,1292.089966,1283.369995,1289.119995,1289.119995,1891940000
2006-04-17,1289.119995,1292.449951,1280.739990,1285.329956,1285.329956,1794650000
2006-04-18,1285.329956,1309.020020,1285.329956,1307.280029,1307.280029,2595440000
2006-04-19,1307.650024,1310.390015,1302.790039,1309.930054,1309.930054,2447310000
2006-04-20,1309.930054,1318.160034,1306.380005,1311.459961,1311.459961,2512920000
2006-04-21,1311.459961,1317.670044,1306.589966,1311.280029,1311.280029,2392630000
2006-04-24,1311.280029,1311.280029,1303.790039,1308.109985,1308.109985,2117330000
2006-04-25,1308.109985,1310.790039,1299.170044,1301.739990,1301.739990,2366380000
2006-04-26,1301.739990,1310.969971,1301.739990,1305.410034,1305.410034,2502690000
2006-04-27,1305.410034,1315.000000,1295.569946,1309.719971,1309.719971,2772010000
2006-04-28,1309.719971,1316.040039,1306.160034,1310.609985,1310.609985,2419920000
2006-05-01,1310.609985,1317.209961,1303.459961,1305.189941,1305.189941,2437040000
2006-05-02,1305.189941,1313.660034,1305.189941,1313.209961,1313.209961,2403470000
2006-05-03,1313.209961,1313.469971,1303.920044,1308.119995,1308.119995,2395230000
2006-05-04,1307.849976,1315.140015,1307.849976,1312.250000,1312.250000,2431450000
2006-05-05,1312.250000,1326.530029,1312.250000,1325.760010,1325.760010,2294760000
2006-05-08,1325.760010,1326.699951,1322.869995,1324.660034,1324.660034,2151300000
2006-05-09,1324.660034,1326.599976,1322.479980,1325.140015,1325.140015,2157290000
2006-05-10,1324.569946,1325.510010,1317.439941,1322.849976,1322.849976,2268550000
2006-05-11,1322.630005,1322.630005,1303.449951,1305.920044,1305.920044,2531520000
2006-05-12,1305.880005,1305.880005,1290.380005,1291.239990,1291.239990,2567970000
2006-05-15,1291.189941,1294.810059,1284.510010,1294.500000,1294.500000,2505660000
2006-05-16,1294.500000,1297.880005,1288.510010,1292.079956,1292.079956,2386210000
2006-05-17,1291.729980,1291.729980,1267.310059,1270.319946,1270.319946,2830200000
2006-05-18,1270.250000,1274.890015,1261.750000,1261.810059,1261.810059,2537490000
2006-05-19,1261.810059,1272.150024,1256.280029,1267.030029,1267.030029,2982300000
2006-05-22,1267.030029,1268.770020,1252.979980,1262.069946,1262.069946,2773010000
2006-05-23,1262.060059,1273.670044,1256.150024,1256.579956,1256.579956,2605250000
2006-05-24,1256.560059,1264.530029,1245.339966,1258.569946,1258.569946,2999030000
2006-05-25,1258.410034,1273.260010,1258.410034,1272.880005,1272.880005,2372730000
2006-05-26,1272.709961,1280.540039,1272.500000,1280.160034,1280.160034,1814020000
2006-05-30,1280.040039,1280.040039,1259.869995,1259.869995,1259.869995,2176190000
2006-05-31,1259.380005,1270.089966,1259.380005,1270.089966,1270.089966,2692160000
2006-06-01,1270.050049,1285.709961,1269.189941,1285.709961,1285.709961,2360160000
2006-06-02,1285.709961,1290.680054,1280.219971,1288.219971,1288.219971,2295540000
2006-06-05,1288.160034,1288.160034,1264.660034,1265.290039,1265.290039,2313470000
2006-06-06,1265.229980,1269.880005,1254.459961,1263.849976,1263.849976,2697650000
2006-06-07,1263.609985,1272.469971,1255.770020,1256.150024,1256.150024,2644170000
2006-06-08,1256.079956,1259.849976,1235.180054,1257.930054,1257.930054,3543790000
2006-06-09,1257.930054,1262.579956,1250.030029,1252.300049,1252.300049,2214000000
2006-06-12,1252.270020,1255.219971,1236.430054,1237.439941,1237.439941,2247010000
2006-06-13,1236.079956,1243.369995,1222.520020,1223.689941,1223.689941,3215770000
2006-06-14,1223.660034,1231.459961,1219.290039,1230.040039,1230.040039,2667990000
2006-06-15,1230.010010,1258.640015,1230.010010,1256.160034,1256.160034,2775480000
2006-06-16,1256.160034,1256.270020,1246.329956,1251.540039,1251.540039,2783390000
2006-06-19,1251.540039,1255.930054,1237.170044,1240.130005,1240.130005,2517200000
2006-06-20,1240.119995,1249.010010,1238.869995,1240.119995,1240.119995,2232950000
2006-06-21,1240.089966,1257.959961,1240.089966,1252.199951,1252.199951,2361230000
2006-06-22,1251.920044,1251.920044,1241.530029,1245.599976,1245.599976,2148180000
2006-06-23,1245.589966,1253.130005,1241.430054,1244.500000,1244.500000,2017270000
2006-06-26,1244.500000,1250.920044,1243.680054,1250.560059,1250.560059,1878580000
2006-06-27,1250.550049,1253.369995,1238.939941,1239.199951,1239.199951,2203130000
2006-06-28,1238.989990,1247.060059,1237.589966,1246.000000,1246.000000,2085490000
2006-06-29,1245.939941,1272.880005,1245.939941,1272.869995,1272.869995,2621250000
2006-06-30,1272.859985,1276.300049,1270.199951,1270.199951,1270.199951,3049560000
2006-07-03,1270.060059,1280.380005,1270.060059,1280.189941,1280.189941,1114470000
2006-07-05,1280.050049,1280.050049,1265.910034,1270.910034,1270.910034,2165070000
2006-07-06,1270.579956,1278.319946,1270.579956,1274.079956,1274.079956,2009160000
2006-07-07,1274.079956,1275.380005,1263.130005,1265.479980,1265.479980,1988150000
2006-07-10,1265.459961,1274.060059,1264.459961,1267.339966,1267.339966,1854590000
2006-07-11,1267.260010,1273.640015,1259.650024,1272.430054,1272.430054,2310850000
2006-07-12,1272.390015,1273.310059,1257.290039,1258.599976,1258.599976,2250450000
